name,neighborhood,borough,website,menu_url,notes,source
Neptune Diner,Bayside-Bayside Hills,Queens,https://neptunediner.com/,https://neptunediner.com/menus/bayside/,"DOHMH American; 35-01 Bell Boulevard, 11361 | web check 2026-09-24",dohmh-diner-pub
New York Fried Chicken Shake'n Burger,Jamaica,Queens,,,"DOHMH American; 147-01 Liberty Avenue, 11435",dohmh-diner-pub
New York Grill,Glendale,Queens,,,"DOHMH American; 65-16 Myrtle Avenue, 11385",dohmh-diner-pub
New York Sports Grill,Airport,Queens,,,"DOHMH American; JFK International Airport, 11430",dohmh-diner-pub
North Shore Diner,Auburndale,Queens,,https://www.grubhub.com/restaurant/north-shore-diner-19652-northern-blvd-flushing/1247507,"DOHMH American; 196-52 Northern Boulevard, 11358 | web check 2026-09-24",dohmh-diner-pub
Ntk Luncheonette,Glendale,Queens,,https://www.grubhub.com/restaurant/ntk-7309-88th-st-glendale/3278285,"DOHMH American; 73-09 88 Street, 11385 | web check 2026-09-24",dohmh-diner-pub
NYC Checker Flag Grill,Maspeth,Queens,https://www.nyccheckerflaggrill.com/,,"DOHMH American; 70-11 Grand Avenue, 11378 | web check 2026-09-24",dohmh-diner-pub
Paddy's Tavern,East Flushing,Queens,,,"DOHMH Irish; 42-07 162 Street, 11358",dohmh-diner-pub
Palace Grill,Queensbridge-Ravenswood-Long Island City,Queens,https://palacegrillnyc.com/,https://palacegrillnyc.com/menu,"DOHMH American; 40-35 21 Street, 11101 | web check 2026-09-24",dohmh-diner-pub
Parsons Ale House,Kew Gardens Hills,Queens,,,"DOHMH American; 79-08 Parsons Boulevard, 11366",dohmh-diner-pub
Pat LaFrieda's Burgers & Fries,,Queens,,,DOHMH Hamburgers; 000 126th St &Roosevelt Avenue,dohmh-hamburgers
Rosie's Roadside Tavern,Maspeth,Queens,,,"DOHMH Irish; 60-65 Flushing Avenue, 11378",dohmh-diner-pub
Roy's Pub,South Ozone Park,Queens,,,"DOHMH American; 111-01 Liberty Avenue, 11419",dohmh-diner-pub
Ryan's Irish Bar & Grill,Oakland Gardens,Queens,https://www.ryansirishbar.com/,https://www.ryansirishbar.com/,"DOHMH Hamburgers; 224-07 Union Turnpike, 11364 | web check 2026-09-24",dohmh-hamburgers
Sean Og's Irish Pub,Woodside,Queens,,https://www.grubhub.com/restaurant/sean-ogs-restaurant--bar-6002-woodside-ave-woodside/1269011,"DOHMH Irish; 60-02 Woodside Avenue, 11377 | web check 2026-09-24",dohmh-diner-pub
Silver Spoon Diner,Corona,Queens,https://www.silverspoondiner.com/,https://www.silverspoondiner.com/home-1,"DOHMH American; 58-21 Junction Boulevard, 11373 | web check 2026-09-24",dohmh-diner-pub
SLDR Burger Bar,Astoria,Queens,,,"DOHMH Hamburgers; 32-21 Broadway, 11106",dohmh-hamburgers
Smash House,Kew Gardens Hills,Queens,https://www.smashhouseburgers.com/,https://order.toasttab.com/online/smash-house-queens-69-44-main-st,"DOHMH Hamburgers; 69-44 Main Street, 11367 | web check 2026-09-24",dohmh-hamburgers
Springfield Diner,St. Albans,Queens,,https://www.seamless.com/menu/springfield-diner-128-13-merrick-boulevard-jamaica/2080059,"DOHMH American; 128-13 Merrick Boulevard, 11434 | web check 2026-09-24",dohmh-diner-pub
Sunrise Diner,East Flushing,Queens,,https://www.seamless.com/menu/sunrise-diner-45-04-parsons-blvd-flushing/264317,"DOHMH American; 45-04 Parsons Boulevard, 11355 | web check 2026-09-24",dohmh-diner-pub
Supreme Diner,Pomonok-Flushing Heights-Hillcrest,Queens,,,"DOHMH American; 82-65 Parsons Boulevard, 11432",dohmh-diner-pub
Tasty's Diner,Steinway,Queens,https://tastysdiner.com/,https://tastys-diner-queens.cloveronline.com/menu/all,"DOHMH American; 35-12 Ditmars Boulevard, 11105 | web check 2026-09-24",dohmh-diner-pub
Tee Dee's Tavern,Glendale,Queens,,,"DOHMH Irish; 64-31 Cooper Avenue, 11385",dohmh-diner-pub
The Astoria Tavern,Steinway,Queens,,,"DOHMH Irish; 33-16 23 Avenue, 11105",dohmh-diner-pub
The City Diner,Maspeth,Queens,https://maspethdiner.com/,https://maspethdiner.com/restaurant/order-online-35669.html,"DOHMH American; 65-35 Grand Avenue, 11378 | web check 2026-09-24",dohmh-diner-pub
The Classic Diner,Richmond Hill,Queens,https://www.theclassicdiner.com/,,"DOHMH American; 117-33 Myrtle Avenue, 11418 | web check 2026-09-24",dohmh-diner-pub
The Cottage Tavern,Forest Hills,Queens,https://www.cottagenyc.com/,https://www.cottagenyc.com/menu,"DOHMH Irish; 108-07 72 Avenue, 11375 | web check 2026-09-24",dohmh-diner-pub
The Courtyard Ale House,Hunters Point-Sunnyside-West Maspeth,Queens,https://www.thecourtyardalehouse.com/,,"DOHMH American; 40-18 Queens Boulevard, 11104 | web check 2026-09-24",dohmh-diner-pub
The Dinerbar,Rego Park,Queens,https://thedinerbar.com/,https://thedinerbar.com/wp-content/uploads/2023/07/Dinner-11-25.pdf,"DOHMH American; 97-45 Queens Boulevard, 11374 | web check 2026-09-24",dohmh-diner-pub
The Flying Fox Tavern,Ridgewood,Queens,https://www.flyingfoxtavern.com/,https://www.flyingfoxtavern.com/dinner,"DOHMH American; 678 Woodward Avenue, 11385 | web check 2026-09-24",dohmh-diner-pub
The Globe Tavern,Hunters Point-Sunnyside-West Maspeth,Queens,,,"DOHMH Irish; 49-10 Skillman Avenue, 11377",dohmh-diner-pub
The Harbor Light Pub,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,https://www.harborlightrbny.com/,,"DOHMH American; 129-18 Newport Avenue, 11694 | web check 2026-09-24",dohmh-diner-pub
The Meatup Grill,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,https://themeatupgrill.com/,https://www.grubhub.com/restaurant/the-meat-up-grill-165-beach-116th-st-queens/3119647,"DOHMH American; 165 Beach 116 Street, 11694 | web check 2026-09-24",dohmh-diner-pub
The Quays Irish Pub,Astoria,Queens,,,"DOHMH Irish; 45-02 30 Avenue, 11103",dohmh-diner-pub
The Rail Bar & Grill,Lindenwood-Howard Beach,Queens,,,"DOHMH American; 2 Coleman Square, 11414",dohmh-diner-pub
The Shillelagh Tavern,Astoria,Queens,,,"DOHMH Irish; 47-22 30 Avenue, 11103",dohmh-diner-pub
The Village Saloon,Middle Village,Queens,https://www.thevillagesaloon.com/,https://www.thevillagesaloon.com/menu/,"DOHMH American; 82-11 Eliot Avenue, 11379 | web check 2026-09-24",dohmh-diner-pub
Tost & Grill,Queensboro Hill,Queens,https://www.tostcafe.com/,https://www.tostcafe.com/orderonline,"DOHMH American; 60-10 Kissena Boulevard, 11355 | web check 2026-09-24",dohmh-diner-pub
Uncle Bill's Diner,Flushing,Queens,,https://www.grubhub.com/restaurant/uncle-bills-diner-3017-stratton-st-flushing/320879,"DOHMH American; 30-17 Stratton Street, 11354 | web check 2026-09-24",dohmh-diner-pub
Village Diner,Kew Gardens,Queens,,https://www.grubhub.com/restaurant/village-diner-8174-lefferts-blvd-kew-gardens/466598,"DOHMH American; 81-74 Lefferts Boulevard, 11415 | web check 2026-09-24",dohmh-diner-pub
VIP Grill,Glen Oaks-Floral Park-New Hyde Park,Queens,,https://www.grubhub.com/restaurant/vip-grille-272--86-grand-central-pkwy-floral-park/5439464,"DOHMH American; 272-40 Grand Central Parkway, 11005 | web check 2026-09-24",dohmh-diner-pub
Walsh's Pub,Ridgewood,Queens,,,"DOHMH Irish; 68-67 Fresh Pond Road, 11385",dohmh-diner-pub
Wharf Bar and Grill,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,https://www.thewharfbar.com/,https://www.thewharfbar.com/menus/,"DOHMH American; 416 Beach 116 Street, 11694 | web check 2026-09-24",dohmh-diner-pub
Whitepoint Diner,Whitestone,Queens,,https://www.grubhub.com/restaurant/whitepoint-diner-13209-14th-ave-queens/4715560,"DOHMH American; 132-09 14 Avenue, 11356 | web check 2026-09-24",dohmh-diner-pub
Whitestone Diner,Whitestone,Queens,,https://www.grubhub.com/restaurant/new-whitestone-diner-149-21-14th-ave-queens/308563,"DOHMH American; 149-21 14 Avenue, 11357 | web check 2026-09-24",dohmh-diner-pub
Willows Tavern,Ridgewood,Queens,,,"DOHMH American; 64-18 Fresh Pond Road, 11385",dohmh-diner-pub
Windsor Park Patio Grill,Oakland Gardens,Queens,,,"DOHMH American; 213-05 75 Avenue, 11364",dohmh-diner-pub
Yards Bar & Grill,Hunters Point-Sunnyside-West Maspeth,Queens,,,"DOHMH American; 26-32 Skillman Avenue, 11101",dohmh-diner-pub
Yer Man's Irish Pub,Glendale,Queens,https://www.yermansirishpub.com/,,"DOHMH Irish; 70-26 88 Street, 11385 | web check 2026-09-24",dohmh-diner-pub
7th Street Burger,Melrose South-Mott Haven North,Bronx,https://www.7thstreetburger.com/,https://www.grubhub.com/restaurant/7th-street-burger-396-east-149th-street-bronx/13675328,"DOHMH Hamburgers; 396 East 149 Street, 10455 | web check 2026-09-24",dohmh-hamburgers
Agua E' Coco Bar & Grill,Schuylerville-Throgs Neck-Edgewater Park,Bronx,https://www.aguaecocobar.com/,https://www.aguaecocobar.com/menus?location=East+Tremont+Avenue&menu=entree,"DOHMH American; 3132 East Tremont Avenue, 10461 | web check 2026-09-24",dohmh-diner-pub
Brewski's Bar & Grill,Schuylerville-Throgs Neck-Edgewater Park,Bronx,https://www.brewskistogo.com/,https://www.brewskistogo.com/shop/burgers/8,"DOHMH American; 3718 East Tremont Avenue, 10465 | web check 2026-09-24",dohmh-diner-pub
Bronx Burger Company,Woodlawn-Wakefield,Bronx,https://bxburgerco.com/,https://www.grubhub.com/restaurant/bronx-burger-co-4713-white-plains-rd-bronx/12915968,"DOHMH Hamburgers; 4713 White Plains Road, 10470 | web check 2026-09-24",dohmh-hamburgers
Capitol Diner,Norwood,Bronx,,https://www.grubhub.com/restaurant/capitol-diner-310-e-204th-st-the-bronx/13108488,"DOHMH American; 310 East 204 Street, 10467 | web check 2026-09-24",dohmh-diner-pub
Corky's Diner,Bedford Park-Fordham North,Bronx,,https://www.grubhub.com/restaurant/corkys-diner-2537-grand-concourse-bronx/2187486,"DOHMH American; 2535 Grand Concourse, 10468 | web check 2026-09-24",dohmh-diner-pub
Credit Life Bar & Grill,Highbridge,Bronx,,https://order.online/store/27697685,"DOHMH American; 1275 Edward L Grant Highway, 10452 | web check 2026-09-24",dohmh-diner-pub
Crosstown Diner,Schuylerville-Throgs Neck-Edgewater Park,Bronx,https://crosstowndiner.com/,https://crosstowndiner.com/menu/,"DOHMH American; 2880 Bruckner Boulevard, 10465 | web check 2026-09-24",dohmh-diner-pub
Cullen's Tavern,Woodlawn-Wakefield,Bronx,,,"DOHMH American; 4340 White Plains Road, 10466",dohmh-diner-pub
Daves Smash Burgers,Pelham Bay-Country Club-City Island,Bronx,,https://www.grubhub.com/restaurant/daves-smash-burgers-3009-westchester-ave-bronx/12426184,"DOHMH American; 3009 Westchester Avenue, 10461 | web check 2026-09-24",dohmh-diner-pub
Downey's Bar & Grill,North Riverdale-Fieldston-Riverdale,Bronx,,https://www.grubhub.com/restaurant/downeys-bar--grill-5790-mosholu-ave-bronx/1964042,"DOHMH American; 5790 Mosholu Avenue, 10471 | web check 2026-09-24",dohmh-diner-pub
Dyre Avenue Diner,Eastchester-Edenwald-Baychester,Bronx,https://www.dyreavenuediner.com/,https://www.grubhub.com/restaurant/dyre-avenue-diner-3803-dyre-ave-bronx/2265325,"DOHMH American; 3803 Dyre Avenue, 10466 | web check 2026-09-24",dohmh-diner-pub
Ellie's Diner & Restaurant,Parkchester,Bronx,,https://www.grubhub.com/restaurant/ellies-diner-58-metropolitan-oval-the-bronx/305994,"DOHMH American; 58 Metropolitan Oval, 10462 | web check 2026-09-24",dohmh-diner-pub
George's Diner & Cafe,Westchester-Unionport,Bronx,https://www.georgesdinercafe.com/,https://www.grubhub.com/restaurant/georges-diner-and-cafe-2369-westchester-ave-bronx/4206280,"DOHMH American; 2369 Westchester Avenue, 10462 | web check 2026-09-24",dohmh-diner-pub
Ginbo's Hamburger House,West Concourse,Bronx,,https://www.grubhub.com/restaurant/ginbos-hamburger-house-118-e-170th-st-bronx/442839,"DOHMH Hamburgers; 118 East 170 Street, 10452 | web check 2026-09-24",dohmh-hamburgers
Glacks Bar and Grill,West Concourse,Bronx,,,"DOHMH American; 135 East 149 Street, 10451",dohmh-diner-pub
Glen Roy Bar and Grill,West Concourse,Bronx,,https://www.grubhub.com/restaurant/glenroy-lunch--tavern-inc-145-e-149th-st-the-bronx/5583232,"DOHMH American; 145 East 149 Street, 10451 | web check 2026-09-24",dohmh-diner-pub
Howl at the Moon Bar & Grill,Belmont,Bronx,https://www.howlatthemoonbx.com/,https://order.spoton.com/sau-howl-at-the-moon-11274/bronx-ny/634eef8810b80900416f08ac,"DOHMH American; 585 East 189 Street, 10458 | web check 2026-09-24",dohmh-diner-pub
Hudson Garden Grill,park-cemetery-etc-Bronx,Bronx,https://www.nybg.org/visit/dining/,https://www.nybg.org/content/uploads/2026/08/HGG-Main-Menu-ADA.pdf,"DOHMH American; 2900 Southern Boulevard, 10458 | web check 2026-09-24",dohmh-diner-pub
Jimbo's Hamburger Palace,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,,https://www.grubhub.com/restaurant/jimbos-hamburger-palace-912-soundview-ave-bronx/1432746,"DOHMH Hamburgers; 912 Soundview Avenue, 10473 | web check 2026-09-24",dohmh-hamburgers
Jimbo's Hamburger Place,Melrose South-Mott Haven North,Bronx,,,"DOHMH Hamburgers; 690 Melrose Avenue, 10455",dohmh-hamburgers
Jimbo's Hamburgers,Mott Haven-Port Morris,Bronx,https://www.jimboshamburgers.com/,https://www.grubhub.com/restaurant/jimbos-hamburgers-228-willis-ave-the-bronx/8364912,"DOHMH Hamburgers; 228 Willis Avenue, 10454 | web check 2026-09-24",dohmh-hamburgers
John Mulligan's Fireside Pub,Woodlawn-Wakefield,Bronx,,https://www.grubhub.com/restaurant/fireside-pub-4272-katonah-ave-bronx/5292840,"DOHMH Irish; 4272 Katonah Avenue, 10470 | web check 2026-09-24",dohmh-diner-pub
John's Luncheonette,Norwood,Bronx,,,"DOHMH American; 331 East Gun Hill Road, 10467",dohmh-diner-pub
Johnson Diner,Spuyten Duyvil-Kingsbridge,Bronx,,https://www.grubhub.com/restaurant/the-johnson-diner--bar-3533-johnson-ave-the-bronx/8248520,"DOHMH American; 3533 Johnson Avenue, 10463 | web check 2026-09-24",dohmh-diner-pub
Jp Kelly's Pub,Woodlawn-Wakefield,Bronx,,,"DOHMH Irish; 23 East 233 Street, 10470",dohmh-diner-pub
Js Perry's Diner,Melrose South-Mott Haven North,Bronx,,,"DOHMH American; 2783 3 Avenue, 10455",dohmh-diner-pub
Just One Tavern,Woodlawn-Wakefield,Bronx,,,"DOHMH Irish; 4279 Katonah Avenue, 10470",dohmh-diner-pub
Kennedy Chicken and Sandwhich,West Concourse,Bronx,,https://www.seamless.com/menu/kennedy-fried-chicken-101-e-167th-st-bronx/3283936,"DOHMH Hamburgers; 101 E 167th St, 10452 | web check 2026-09-24",dohmh-hamburgers
Legendary Bar & Grill,Schuylerville-Throgs Neck-Edgewater Park,Bronx,,https://legendary-bar-grill-bronx.cloveronline.com/,"DOHMH American; 3513 East Tremont Avenue, 10465 | web check 2026-09-24",dohmh-diner-pub
Liberty Diner,Pelham Parkway,Bronx,,https://www.seamless.com/menu/liberty-diner-2059-williamsbridge-rd-the-bronx/5460360,"DOHMH American; 2059 Williamsbridge Road, 10461 | web check 2026-09-24",dohmh-diner-pub
McDermott's Pub,Van Nest-Morris Park-Westchester Square,Bronx,,,"DOHMH American; 2634 East Tremont Avenue, 10461",dohmh-diner-pub
Muscle Maker Grill,Schuylerville-Throgs Neck-Edgewater Park,Bronx,https://www.musclemakergrill.com/,https://www.musclemakertogo.com/ny4041/menu.php,"DOHMH American; 4041 East Tremont Avenue, 10465 | web check 2026-09-24",dohmh-diner-pub
National Burger House,Claremont-Bathgate,Bronx,,https://www.seamless.com/menu/national-burger-house-470-e-tremont-ave-bronx/2674643,"DOHMH American; 470 East Tremont Avenue, 10457 | web check 2026-09-24",dohmh-diner-pub
National Diner,Westchester-Unionport,Bronx,,https://www.grubhub.com/restaurant/national-diner-135-westchester-square-the-bronx/308011,"DOHMH American; 135 Westchester Square, 10461 | web check 2026-09-24",dohmh-diner-pub
Orchard Beach Grill,park-cemetery-etc-Bronx,Bronx,https://www.orchardbeachgrill.com/,https://www.orchardbeachgrill.com/shop/online-menu/6ZJKIY7GW3UEAUPIVAPCLUCX,"DOHMH American; 1 Orchard Beach Road, 10464 | web check 2026-09-24",dohmh-diner-pub
Shore Haven Diner,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,,https://www.seamless.com/menu/shore-haven-diner-622-castle-hill-ave-the-bronx/321615,"DOHMH American; 622 Castle Hill Avenue, 10473 | web check 2026-09-24",dohmh-diner-pub
Skyview Diner,Westchester-Unionport,Bronx,,https://www.grubhub.com/restaurant/sky-view-diner-2365-westchester-ave-bronx/3346383,"DOHMH American; 2365 Westchester Avenue, 10462 | web check 2026-09-24",dohmh-diner-pub
Slap Burger,West Concourse,Bronx,https://slapburgerus.com/,https://direct.chownow.com/order/39109/locations/64617,"DOHMH Hamburgers; 86 East 161 Street, 10451 | web check 2026-09-24",dohmh-hamburgers
Slaps Burger,Melrose South-Mott Haven North,Bronx,https://slapburgerus.com/,https://direct.chownow.com/order/39109/locations/64301,"DOHMH American; 341 East 149 Street, 10451 | web check 2026-09-24",dohmh-diner-pub
The Hideout Tavern,Woodlawn-Wakefield,Bronx,,,"DOHMH Irish; 143 East 233 Street, 10470",dohmh-diner-pub
Tibbett Diner,Spuyten Duyvil-Kingsbridge,Bronx,https://www.tibbettdiner.com/,https://www.seamless.com/menu/tibbett-diner-3033-tibbett-ave-bronx/2539986,"DOHMH American; 3033 Tibbett Avenue, 10463 | web check 2026-09-24",dohmh-diner-pub
Tiny's Diner,Spuyten Duyvil-Kingsbridge,Bronx,https://www.tinysdiner.com/,https://www.ordertinysdiner.com/,"DOHMH American; 3603 Riverdale Avenue, 10463 | web check 2026-09-24",dohmh-diner-pub
Tremont Diner,Schuylerville-Throgs Neck-Edgewater Park,Bronx,,https://www.grubhub.com/restaurant/tremont-diner-3007-e-tremont-ave-bronx/2326600,"DOHMH American; 3007 East Tremont Avenue, 10461 | web check 2026-09-24",dohmh-diner-pub
White Cross Fishing Club Bar & Grill,Schuylerville-Throgs Neck-Edgewater Park,Bronx,,,"DOHMH American; 750 Clarence Avenue, 10465",dohmh-diner-pub
Yankee Tavern,West Concourse,Bronx,,,"DOHMH American; 72 East 161 Street, 10451",dohmh-diner-pub
Yo-Burger,Spuyten Duyvil-Kingsbridge,Bronx,https://yo-burger.com/,,"DOHMH American; 3726 Riverdale Avenue, 10463 | web check 2026-09-24",dohmh-diner-pub
98 K Fried Chicken & Sandwiches,New Dorp-Midland Beach,Staten Island,https://98kfriedchicken.com/,,"DOHMH Hamburgers; 357A New Dorp Lane, 10306 | web check 2026-09-24",dohmh-hamburgers
Bagel Bistro & Diner,Westerleigh,Staten Island,https://bagelbistrosi.com/,https://bagelbistrosi.com/restaurant/order-online-768.html,"DOHMH American; 1810 Victory Boulevard, 10314 | web check 2026-09-24",dohmh-diner-pub
Bay Street Tavern-Danny Blaine's,Stapleton-Rosebank,Staten Island,,,"DOHMH American; 1384 Bay Street, 10305",dohmh-diner-pub
Boardwalk Grill,Old Town-Dongan Hills-South Beach,Staten Island,,,"DOHMH American; 280 Father Capodanno Boulevard, 10305",dohmh-diner-pub
Boulevard Tavern,Great Kills,Staten Island,,,"DOHMH American; 4263 Hylan Boulevard, 10312",dohmh-diner-pub
Colonnade Diner,New Dorp-Midland Beach,Staten Island,https://colonnadenyc.com/,https://colonnadenyc.com/menus/main-menu/,"DOHMH American; 2001 Hylan Boulevard, 10306 | web check 2026-09-24",dohmh-diner-pub
Eltingville Diner,Annadale-Huguenot-Prince's Bay-Eltingville,Staten Island,https://www.eltingvillediner.com/,https://www.eltingvillediner.com/menu.html,"DOHMH American; 3954 Richmond Avenue, 10312 | web check 2026-09-24",dohmh-diner-pub
Golden Dove Diner,Great Kills,Staten Island,https://dovedinersi.com/,https://dovedinersi.com/restaurant/order-online-234.html,"DOHMH American; 3281 Richmond Avenue, 10312 | web check 2026-09-24",dohmh-diner-pub
Hylan Diner,New Dorp-Midland Beach,Staten Island,https://hylandiner.com/,https://hylandiner.com/restaurant/order-online-810.html,"DOHMH American; 2561 Hylan Boulevard, 10306 | web check 2026-09-24",dohmh-diner-pub
Island Social Bar & Grill,Great Kills,Staten Island,,,"DOHMH American; 4060 Hylan Boulevard, 10308",dohmh-diner-pub
Jd's Tavern,Great Kills,Staten Island,https://jdstavern.net/,https://www.grubhub.com/restaurant/jds-tavern-3932-amboy-rd-staten-island/7842024,"DOHMH American; 3932 Amboy Road, 10308 | web check 2026-09-24",dohmh-diner-pub
Lacey's Bridge Tavern,Port Richmond,Staten Island,https://laceysbridgetavern.com/,https://laceysbridgetavern.com/wp-content/uploads/2024/11/Lacey-Lunch-Menu-2024.pdf,"DOHMH American; 75 Innis Street, 10302 | web check 2026-09-24",dohmh-diner-pub
Lorenzos Bar & Grill,New Springville-Bloomfield-Travis,Staten Island,https://lorenzosdining.com/,https://lorenzosdining.com/wp-content/uploads/2025/11/Dinner-menu-Sept-25.pdf,"DOHMH American; 1100 South Avenue, 10314 | web check 2026-09-24",dohmh-diner-pub
Mike's Oakwood Diner,Great Kills,Staten Island,https://www.mikesjr.com/,https://oakwood.mikesdinersi.com/restaurant/order-online-1001.html,"DOHMH American; 3161 Amboy Road, 10306 | web check 2026-09-24",dohmh-diner-pub
Mike's Unicorn Diner,New Springville-Bloomfield-Travis,Staten Island,https://unicorn.mikesdinersi.com/,https://unicorn.mikesdinersi.com/restaurant/order-online-10895.html,"DOHMH American; 2944 Victory Boulevard, 10314 | web check 2026-09-24",dohmh-diner-pub
Mikes Olympic Grill,Port Richmond,Staten Island,https://olympic.mikesdinersi.com/,https://olympic.mikesdinersi.com/restaurant/order-online-878.html,"DOHMH American; 1637 Forest Avenue, 10302 | web check 2026-09-24",dohmh-diner-pub
Mother Pugs Saloon,Westerleigh,Staten Island,https://www.motherpugs.com/,,"DOHMH American; 1371 Forest Avenue, 10302 | web check 2026-09-24",dohmh-diner-pub
Nature's Grill Cafe,Great Kills,Staten Island,https://naturesgrillcafe.com/,https://naturesgrillcafe.com/menu/staten-island,"DOHMH American; 4115 Hylan Boulevard, 10308 | web check 2026-09-24",dohmh-diner-pub
Page Plaza Diner,Charleston-Richmond Valley-Tottenville,Staten Island,http://pageplazarestaurant.com/,https://pageplazasi.com/restaurant/order-online-1140.html,"DOHMH American; 75 Page Avenue, 10309 | web check 2026-09-24",dohmh-diner-pub
"Staten Island Ferry Hawks - Hawk City Burger w/ Taste of NY, Dippin' Dots, & Hawk City Creamery",West New Brighton-New Brighton-St. George,Staten Island,https://ferryhawks.com/,,"DOHMH American; 75 Richmond Terrace, 10301 | web check 2026-09-24",dohmh-diner-pub
The Buttery,Westerleigh,Staten Island,,https://www.grubhub.com/restaurant/the-buttery-1761-victory-blvd-staten-island/12015984,"DOHMH Hamburgers; 1761 Victory Boulevard, 10314 | web check 2026-09-24",dohmh-hamburgers
The Grant City Tavern,,Staten Island,,,DOHMH American; 132 Freemont Avenue,dohmh-diner-pub
The Rock House Bar & Grill,Annadale-Huguenot-Prince's Bay-Eltingville,Staten Island,https://therockhouserocks.com/,,"DOHMH American; 507 Seguine Avenue, 10309 | web check 2026-09-24",dohmh-diner-pub
Uncle Sal's Burgers and Wings/Uncle Louie G Italian Ices and Ice Cream,Charleston-Richmond Valley-Tottenville,Staten Island,https://unclesalsny.com/,https://unclesalsny.com/menu.html,"DOHMH American; 45 Page Avenue, 10309 | web check 2026-09-24",dohmh-diner-pub
Woodrow Diner,Rossville-Woodrow,Staten Island,https://www.woodrowdinersi.com/,https://www.woodrowdinersi.com/our-menu/,"DOHMH American; 655 Rossville Avenue, 10309 | web check 2026-09-24",dohmh-diner-pub
Z-Two Diner & Lounge,Charleston-Richmond Valley-Tottenville,Staten Island,https://ztwosi.com/,https://ztwosi.com/menu/,"DOHMH American; 2925 Veterans Road West, 10309 | web check 2026-09-24",dohmh-diner-pub
Star on 18th Diner Cafe,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,,,"DOHMH American; 128 10 Avenue, 10011",dohmh-diner-pub
